"id";"text";"TAR";"predicted_label";"tokens";"pos_tags"
"1069080206463735";"Wieso -- Retschmann haben doch Recht . dieser sog. Journalist versuchen Krampfhaft -- ein grünideologisch Gesinnungsbrücke zwischen sich und der Ministerpräsident herstellen . der jedoch erweisen sich jenseits aller Deologie als VerfassungsGarant . der haben der MonitorType anscheinend nicht erwarten .";"group";"";"";""
"1065856166786139";"ab 1. Juli erhöhen sich der Diät wie selbstverständlich um 250 uro wir haben ab 1. März weniger netto -- weil Pflege und Rankenversicherung hochgehen -- um der Flüchtlingsstrom zu finanzieren . Ende 2014 sein in der assen noch 1,6 Milliarde uro Überschuss -- wo sein der verbleiben . wir sein nur noch der zahlend Deppe .";"public";"";"";""
"1069228623115560";"Aua Schmerz lass nach.";"public";"";"";""
"1069070003131422";"wir haben kein Verfassung -- sondern ein Grundgesetz .";"public";"";"";""
"1065835066788249";"n der DDR nennen man der Fach. Staatsbürgerkunde wo man der Phrase der Sozialismus auswendig lernen mussten . wahrscheinlich sollen dann heutzutage der ied Say -- loud -- say -- clear 2 Million Moslem by Year are Wäälgom here in der arm Inder angetrichteren werden .";"public";"";"";""
"1069222269782862";"zu bequem sich zu bewegen . der sein der Resultat dieser Gesellschaft .";"public";"";"";""
"1065818930123196";"sollen der Bundeszentrale es ernsthaft angehen wollen -- müsste zwingend der Unterrichtung in Direkter Demokratie Priorität erreichen . der Herr Prof. Patzelt kommen dieser Ompetenz an nächster .";"public";"";"";""
"1066685746703181";"tillich muss sich entschuldigen -- AHRES zurückterten und der DUG Ebendso alle Selbstdarsteller ohne PA.";"public";"";"";""
"1065799833458439";"geben es schon.";"public";"";"";""
"1064687373569685";".und. Hesse. auch.";"public";"";"";""
"1066239046747851";"ich freuen sich darauf glauben -- ich werden der Lerhr Kraft was erzählen bitte stecken mich noch mal in der Schule juhu D.";"public";"";"";""
"1064442566927499";"wir Sachsen wir sein Helle der Weeß der ganz Welt .";"group";"";"";""
"1065805813457841";"gute entstehen aber auch nicht durch der eugn und gnorieren von bestehend Misstände .";"public";"";"";""
"1069087173129705";"Fahr mit in Li -- lawitterbus . .";"public";"";"";""
"1065844666787289";"Ha ha ha -- da haben ja wohl der ideologisch Massenbeeinflussung nicht fruchten.";"public";"";"";""
"1069221646449591";"der Mannn sein völlig verwirrt -- sein Gedächtnis funktionieren nicht der nennen man frühsenil . der Petition zu Verboi der grüne geben es hier Change.org.";"public";"";"";""
"1065811533457269";"eigentlich beweisen dieser Video -- wer auch in der Medium immer wieder zeigen werden nur wie verblöden unser Gutmensche -- Willkommensklatscher und Politiker sein . der Einwanderer und der Junge schreien und weinen nur -- weil sie durch fehlen der deutsch Sprache nicht begreifen -- dass der Polizei sie beschützen in der Unterkunft bringen wollen . übrigens -- Inder weinen auch -- weil sie übermüden sein -- der Situation nicht einschätzen können und in dieser Fall -- dass ihnen von der Eltern erzählen werden -- welcher Paradies sie in Deutschland erwarten . haben unser Inder in 2. Weltkrieg nicht weitaus Schlimmer erleben -- weinen -- gefroren -- hungern usw ..";"public";"";"";""
"1065838310121258";"erstmal brauchen unser Politikdarsteller und Hobbyjournalist achhilfen ihm Lesen . wer so klar gegen der Grundgesetz -- der Schengenabkommen -- der Dubliner Abkommen und der Genfer Onvention verstoßen -- der brauchen uns nichts über Bildung erzählen . Vorallem -- weil jeder Ossi bis 1989 ein hoch Bildungsgrad haben als westdeutsch Abiturient.";"public";"";"";""
"1064646690240420";"Tilo Pusch schön -- dass wir Ossi noch sachlich Problem klären können -- ohne mit ein Anzeige zu drohen . wir sein der Volk .";"individual";"";"";""
"1069145719790517";"können man der Hightlicht irgendwo lesen . weil 9 Minute wollen ich sich der nicht ansehen. D.";"public";"";"";""
"1068672513171171";"Ch Lach mich schlapp . wenn ich heute sehen -- wer der in Abitur lernen -- der haben wir in der 10. lassen schon lernen .";"public";"";"";""
"1065829703455452";"ein türkisch Verhältnis mit Facebook. Zensur. politisch Bildung sein bei der gesamt Regierung anbringen. unser Regierung bringen in Moment Demokratie und Diktatur durcheinander.";"public";"";"";""
"1065852743453148";"der Einwohner Sachsen sein nicht fremdenfeindlich -- sie haben nur Selbsterhaltungstrieb .";"public";"";"";""
"1069066239798465";"Grün retschmann Frage sie -- was sie wollen der entgleiste Monitornterview mit der BaWüMinisterpräsident Winfried Kretschmann . sehr witzig was dabei herauskommen -- wenn ein Inker von ein inksradikal Interviewt werden . dieser Nterview sollen demnächst in Eues aus der Anstalt wiederholen werden -- 1 zu 1 in OTon werden sicher der Brüller .";"public";"";"";""
"1065952803443142";"[@LINK]";"public";"public";"";""
"1069229956448760";"Anschauen lohnen sich D.";"public";"";"";""
"1064373523601070";"bin auch sachsen .ok. Niedersachse zählen der auch . aber mein Frau kommen aus Sachsen allso doch Bonus . weiter so .";"public";"";"";""
"1065832560121833";"Staatsbürgerkunde aber zumindest sein wir aufklären werden -- wie der Apitalismus ticken . also so ganz Blöd sein wir nicht in dieser Welt entlassen werden . und es brauchen keiner sagen -- wir haben es nicht vermitteln bekommen wie der Westen ticken . und wenn ich ehrlich sein -- in Nachhinein stimmen der auch -- es sein leider noch viel schlimm . oder warum lassen wir sich hier in Osten nicht so schnell verarschen . mal darüber nachdenken .";"public";"";"";""
"1069228466448909";"vielleicht haben in BW -- vieler solcher Abartig eigungen . ommt da nicht auch der Genderwahn her und der Knete in indergarten von Geschlechtsorgan . als ich der in der Zeitung lesen haben -- haben ich denken ich spinnen . wer kommen nur auf solcher deen .";"public";"";"";""
"1069147269790362";"ass. dein Ja ein Ja sein und dein ein ein . Mmer dieser schwabel Sprache um sich nachher herausreden zu Koenn .";"individual";"";"";""
"1065885236783232";"wo sollen der Geld herkommen -- wenn alle in Flüchtling in der arsch schieben werden.";"public";"";"";""
"1066777756693980";"ja Schulbildung über der Inksnazi in der And . der sein der groß Dreckschweine der And .";"public";"";"";""
"1064598473578575";"alle sein Super der gegen der Regierung auf der Straße gehen . sein nicht böse meinen .";"public";"";"";""
"1065845263453896";"ja genau . damit sie gut über unser korrupt Regierung aufklären werden .";"public";"";"";""
"1065801556791600";"Echt .";"public";"";"";""
"1064354080269681";"ix gegen Sachsen -- aber der Weltach werd in de Palz gschmeert . älzer_Weltachs.";"public";"";"";""
"1065806436791112";"Ch fordern APOAs wieder einführen -- damit der politisch Gleichschaltung der Masse durch der linksversifft Parteischranz schnell vonstattengehen .";"public";"";"";""
"1065811790123910";"mehr Bildung . Ch hören nur mehr Propaganda .";"public";"";"";""
"1069173613121061";"Spende an natürlich Person . st der nur mir auffallen .";"public";"";"";""
"1064407823597640";"Alan evy Hoffendlich .";"individual";"";"";""
"1066204390084650";"[@LINK]";"public";"public";"";""
"1069112593127163";"wer wissen der müssen aller mal testen werden.";"public";"";"";""
"1064397610265328";"also .";"public";"";"";""
"1065819946789761";"un -- Brandstiftung sein wie ein Volksabstimmung . wenn der Politiker nicht todesangst von direkt Demokratie haben -- dann können der Volk legal sein Meinung sagen .";"public";"";"";""
"1065920073446415";"Torsten ang Militärischndustrielleromplex . sein auch so ein Schlagwort -- der nie jemand begreifen haben . der Ogik dahinter erschließen sich mir auch erst nach der Wende . M achhinein haben uns der DDRBildung doch gut für der jetzig Zeit rüsten . Margots letzter Rache.";"individual";"";"";""
"1065841276787628";"richtig -- jeder Bürger haben lt. GG der Pflicht zu Einhaltung der FDGO . ein dauerhaft Verletzung und Zuwiderhandlung -- i.d . Fall durch der Regierung selbst -- gefährden der Fortbestand der BRD . der sein mal der Ziel der linksautonom Schnorrerpack -- welcher damals als Staatsfeind bezeichnen werden -- heute aber nicht nur von der Regierung instrumentalisieren werden -- nein sie sitzen und sitzen inzwischen in jener selbst -- sehen Joschka F. u. Claudia R. da sein es der bürgerlich Pflicht dagegen vorgehen -- um der Herr Politiker an ihr historisch Aufgabe zu erinnern .";"public";"";"";""
"1064359020269187";"wenn wir E Volk sein -- werden wir in Westen der Osten unterstützen . aber nein .";"public";"";"";""
"1064678923570530";"wie sein denn der Sachse . Pegida sein nicht Sachsen und Flüchtling sein nicht automatisch Salafist .";"public";"";"";""
"1065826766789079";"Ch persönlich red Tillich mit Unionsfreund an -- der er ja auch sein als stellvertretend vorsitzend der Rat der reis Amenz . und an der Akademie für Staat und Rechtswissenschaft der DDR in Potsdam haben er auch ein paar Monat studieren also -- der Mann sein durchaus von Fach auch wenn er kein Genosse -- sondern Unionsfreund ein Blockpartei sein .";"public";"";"";""
"1065997013438721";"genau staatsbürgerkund He He.";"public";"";"";""
"1066000776771678";"Hab ich mir doch gleich denken . Icht konform und nicht leicht formbar . Herr Tillich -- ich verstehen der Problematik . da beschimpfen man der nach aller Regel der Unst als Pack -- azi -- Rassist -- Doofe -- dioten -- und keiner sitzen heulend in der Ecke und flehen euch an -- wieder leiben sein zu dürfen . einer wollen euch gehorch . wenn ihr sagen -- irgendetwas sein so -- trauen der sich doch glatt -- sich zu informieren -- ein eigen Meinung zu haben und euch zu widersprechen . der muss ein Ende haben . da helfen wirklich nur politisch Zwangsbildung . ein Tipp informieren euch doch mal bei der Scientolog . der haben doch so ein ausgefeilt GehirnwäscheProgramm . der müs doch auch bei Sachsen funktionieren .";"individual";"";"";""
"1065854830119606";"Michael Grimm empfehlen dazu der Film. der fett Jahr sein vorbei .";"individual";"";"";""
"1064646143573808";"Bernd Arnold komm -- wir beide können sich der Hand reichen . mit ein Ausnahme -- ich haben vor 27 Jahr nicht für dieser Scheindemokratie demonstrieren . heute gehen ich auch hin wo ich nur können und helfen mit bei Pegida und AfD.";"individual";"";"";""
"1065898623448560";"Laus Aurin der Zauberwort heißen Bildung .";"individual";"";"";""
"1065903630114726";"zu Sachsen -- Dresden -- Bautzen -- Clausnitz Sachsen liegen da -- wo der Sonne aufgehen -- in Westen gehen sie unter -- Lach . doch gommt der Sachse nach Berlin -- da Gönn se ihn nich leiden . da Wolln Sihm eener drieberziehn -- da Wolln se mit ihm streiten . und dud man ooch verscheißern -- sein iedsch singen er eisern . Sing -- mei Sachse -- sing Politiker tun in öffentlich Debatte ja nach wie vor so -- als wüssen sie nicht -- warum gerade in Osten Deutschland der Bürger gegen der stuer und irrsinnig Asylpolitik der Bundesregierung auf der Straße gehen. einfach erklären weil sie dort keiner dieser westdeutsch Verhältnis wollen -- kein Stadt mit ein sehr hoch Migrantenanteil -- in der man denken nicht mehr in Deutschland zu sein . weil sie kein oGoArea wollen in der sich nicht mal mehr gerne Polizist trauen -- weil dort vor alle kriminell türkischarabisch und südosteuropäisch Bande ihr Unwesen treiben und der Riminalität entsprechend hoch sein.";"public";"";"";""
"1065895560115533";"Ch finden es absolut toll der auch immer mehr in der Altbundesländer begreifen -- dass sie total verarschen werden . ja es sein richtig nach 26 Jahr dürfen es kein Ost und Westdenk mehr geben -- wir müssen aller zusammen halten und auf der Straße . ja auch in Dresden sein aller Altersklasse vertreten und der sein gut so -- am meister ziehen ich vor der der Hut der bei Wind und Wetter der Zug mit ihr Rollstühle anführen . wir gehen auch für unser ind Enkel und Urenkel auf der Straße denn der sollen noch ein lebenswert Zukunft haben .";"public";"";"";""
"1065865160118573";"man hören immer nur der rechte -- legen doch mal echt Beweis vor der es Recht sein -- es können ja auch ink und grüne sein -- der der provozieren -- behaupten ich auch mal so .";"public";"";"";""
"1065904426781313";"zu Sachsen -- Dresden -- Bautzen -- Clausnitz Sachsen liegen da -- wo der Sonne aufgehen -- in Westen gehen sie unter -- Lach . doch gommt der Sachse nach Berlin -- da Gönn se ihn nich leiden . da Wolln Sihm eener drieberziehn -- da Wolln se mit ihm streiten . und dud man ooch verscheißern -- sein iedsch singen er eisern . Sing -- mei Sachse -- sing Politiker tun in öffentlich Debatte ja nach wie vor so -- als wüssen sie nicht -- warum gerade in Osten Deutschland der Bürger gegen der stuer und irrsinnig Asylpolitik der Bundesregierung auf der Straße gehen. einfach erklären weil sie dort keiner dieser westdeutsch Verhältnis wollen -- kein Stadt mit ein sehr hoch Migrantenanteil -- in der man denken nicht mehr in Deutschland zu sein . weil sie kein oGoArea wollen in der sich nicht mal mehr gerne Polizist trauen -- weil dort vor alle kriminell türkischarabisch und südosteuropäisch Bande ihr Unwesen treiben und der Riminalität entsprechend hoch sein.";"group";"";"";""
"1065811406790615";"bald werden ganz anderer politisch Umerzog .";"public";"";"";""
"1152502018121553";"Geschichte wiederholen sich halt doch .";"public";"";"";""
"1152511361453952";"wie bescheueren sein der eigentlich.";"group";"";"";""
"1121887614516327";"du sein spät drann . mach mit .";"individual";"";"";""
"1134496189922136";"der nutzlos Schmarotzer lernen mich mal kennen -- wenn se mit mir nochmal vor der Fuß spucken -- aber dann müsste ich ja der arm der Arme auch noch Schmerzengeld zahlen.";"group";"";"";""
"1121741851197570";".und nächster Jahr ein stark Opposition in Bundestag .";"public";"";"";""
"1152522734786148";"gut zu wissen -- wenn dieser Typ von der AWO der nächster Mal an mein Haustüre klingeln -- um Spende zu sammeln werden ich ihnen ein gepflegt Arschtritt verpassen .";"group";"";"";""
"1134129746625447";"ich denken mal -- der kennenlernen dürfen vieler Frau in öln in der Silvesternacht noch in gut Erinnerung bleiben und es bedürfen sicher kein Wiederholung.";"public";"";"";""
"1152516894786732";"und wie aus der Ruder . schon zu lange .";"public";"";"";""
"1134286249943130";"wenn der Volkverraterin ein deutsche kennenlernen werden.";"individual";"";"";""
"1134265519945203";"und wenn ich sich um drehen -- haben ich ein Messer in Rücken.";"public";"";"";""
"1134573903247698";"Fiekie Fiekie .";"public";"";"";""
"1152523058119449";"der arbeiterwohlfahrt sein der wahr Rassist.";"group";"";"";""
"1152513584787063";"der Polizeistaat der Ami zeigen uns unser Zukunft -- aller der nicht freiwillig mitspielen werden mundtot machen. es geben nur noch zwei Möglichkeit entweder sein man Arschgriech oder man tauchen gut ab .";"public";"";"";""
"1134073499964405";"Lar Bimbo nach der Wahlsieg Trumps.";"public";"";"";""
"1152532684785153";"ja.es werden immer kurios.";"public";"";"";""
"1152537734784648";"AWO . .auch ein Teil und Verdiener der Asylindustrie .";"group";"";"";""
